semana,neg-1,neg-2,neg-3,neg-4,neg-5,neg-6,neg-7,neg-8,neg-9,neg-10,neg-11,neg-12,neg-13,neg-14,neg-15,neg-16,neg-17,neg-18,neg-19,neg-20,pos-1,pos-2,pos-3,pos-4,pos-5,pos-6,pos-7,pos-8,pos-9,pos-10,pos-11,pos-12,pos-13,pos-14,pos-15,pos-16,pos-17,pos-18,pos-19,pos-20
2013-21,izquierd plural,deficit public,abarqu tod,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,parlamentari esper,parlamentari especial,parlamentari firm,electoral defend,gast public,pobrez infantil,pod esper,direct public,memori histor,public profesional,estacion servici,presupuest general,conjunt presupuest,hac años,alta siniestral,pas ahor,legisl popul,deb garantiz,pid ayud,gast sanitari,niñ niñ,respons polit,trabaj junt
2013-22,alta veloc,despues debat,emple public,abarqu tod,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,electoral dij,nuev presupuest,asi ministr,caj ahorr,comput deficit,luch violenci,asistent sanitari,europe model,polit econom,codig penal,servici esencial,memori histor,recort derech,sistem financier,disposicion adicional,comision nacional,dij dij,fug cerebr,portavoz popul,ningun tip
2013-24,pobrez infantil,salud deport,abarqu tod,parlamentari fuerz,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,europ continental,dar priorid,ello respond,van pod,cantabr mediterrane,solucion problem,fond monetari,unid cuenc,monetari internacional,jueg limpi,copag pension,reform fiscal,dich prueb,sector vitivinicol,ultim inform,sanid public,ahor inform,apoy inici,eur men,niñ niñ
2013-25,eficient energet,izquierd plural,abarqu tod,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,parlamentari esper,parlamentari especial,parlamentari esfuerz,parlamentari escuch,electoral dich,electoral cuestion,mujer victim,reform laboral,tod fuerz,dig verd,ten inform,negoci colect,polit exterior,clas pasiv,quier explic,sal crisis,dediqu tiemp,deficit tarifari,nuev red,plan proveedor,banc aliment,sub tas,bec ayud,reform ayunt
2013-26,vot emit,deficit public,sector industrial,financi bancari,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,abarqu tod,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,quier record,mism banc,obra barat,eur dej,derech constitucional,doc años,polit industrial,organ consej,parlament europe,cambi climat,quier colabor,salari minim,polit emple,model energet,vall aran,ministeri foment,caid salari,pus march,educ sanid,comedor escolar
2013-27,deficit public,consej europe,abarqu tod,parlamentari general,parlamentari fundamental,parlamentari fuerz,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari grup,electoral elabor,electoral ejempl,electoral efect,electoral dud,electoral distint,electoral discurs,electoral dir,electoral eleg,electoral diput,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,electoral derech,electoral dij,ñor diput,administr central
2013-28,celebr extraordinari,izquierd plural,extraordinari comision,oblig servici,abarqu tod,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari excepcion,parlamentari firm,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,parlamentari esper,electoral discurs,electoral despues,electoral dud,electoral desarroll,electoral efect,electoral derech,electoral ejempl,electoral distint,electoral dij,consegu evit,verd mentir,servici ferroviari,comisari almuni,comision europe,posibl modif,comision haciend,sistem arrend,ped disculp,veint años,anunci vot
2013-29,abarqu tod,parlamentari fuerz,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari fundamental,parlamentari general,electoral desarroll,electoral dij,electoral dig,electoral despues,electoral determin,electoral dic,electoral dificil,ofert colabor,van aprob,exclus popul,rechaz tod,termin tramit,caden alimentari,enmiend total,logic vot,ampar articul,hoj rut,plen celebr,grup parlamentari,once enmiend
2013-30,extraordinari comision,izquierd plural,rechaz vot,progres democraci,celebr extraordinari,diput permanent,catorc dias,direccion general,general trafic,parlamentari plen,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,electoral dentr,electoral democrat,electoral despues,sexual reproduct,salud sexual,reproduccion asist,termin intervencion,consej juventud,cienci innov,lleg demasi,ministr iguald,demasi lej,alto tribunal,veng ministr,confeder hidrograf,sistem public,joven investig,magistr tribunal,milit popul,pid comparecent
2013-31,mocion censur,respons polit,abarqu tod,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,electoral dir,electoral diput,electoral dij,electoral dig,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral correspondient,electoral desarroll,electoral derech,electoral depend,electoral correspond,electoral cort,compr armament,gestion presupuest,vid polit,veint años,hac dañ
2013-35,rechaz vot,celebr extraordinari,extraordinari comision,izquierd unid,izquierd plural,acuerd celebr,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,abarqu tod,parlamentari formul,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,dij sed,haci ningun,empres priv,codig penal,nacion unid,ningun part,financi ilegal,compr armament,ayud banc,calumni injuri,necesit socied,secretari general,colabor necesari,cualqui cas,diput permanent,pod debat,cre deb,pued formul,merec pen,ademas cre
2013-37,crisis econom,vot emit,impuest sociedad,administr public,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,abarqu tod,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,pued pag,men recurs,deb enorgullec,estudi recurs,secretari general,nacional inclusion,plan nacional,dificult acces,person intern,cincuent años,administr local,acces pension,estatut autonom,sal crisis,total deud,dan cuent,derech libertad,iguald oportun,tant vec,mism termin
2013-38,abarqu tod,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,parlamentari esper,parlamentari formul,parlamentari fuerz,gran exit,expuls mil,qued sistem,caus baj,toc sanid,bec ayud,reform pension,viv encim,encim posibil,mil estudi,van quit,gravisim acus,alta veloc,explic posibl,mient dic,condicion permanent,reunion marz,lleg promet,pod adquisit,extrem derech
2013-39,vot emit,izquierd plural,vot telemat,abarqu tod,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,parlamentari esper,parlamentari especial,parlamentari esfuerz,parlamentari escuch,parlamentari entrar,parlamentari federal,vuelv habl,pod judicial,ministr sanid,pod adquisit,habl nuev,ipc sub,corr tor,regulariz situacion,reform fiscal,deud public,beb agu,segur integral,tiemp perd,podr maner,pued pag,quier pregunt,emigr retorn,copag pension,debat mocion,van imped
2013-41,vot emit,congel pension,sistem educ,evalu ambiental,part españ,abarqu tod,parlamentari fuerz,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari fij,parlamentari fundamental,parlamentari federal,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,sah occidental,reform laboral,ayud oficial,defend sistem,sal crisis,hac falt,mientr viv,respons polit,proyect presupuest,fond monetari,derech autodetermin,monetari internacional,calid vid,educ public,cumpl objet,exact mism,disposicion adicional,vot mocion,mejor vid,enferm cronic
2013-42,vot emit,fundacion bancari,mism prestacion,administr public,administr general,exterior servici,vot telemat,segur priv,grand empres,abarqu tod,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,parlamentari esper,seman pas,presupuest general,despues present,model financi,segur ferroviari,autonom personal,autonom aragon,marg deficit,part judicial,grup parlamentari,preci electr,firm trat,polit presupuest,bienest ciudadan,respuest administr,deb hab,reform laboral,present total,contest haciend,cobr prestacion
2013-43,deficit public,crecimient econom,recuper econom,abarqu tod,parlamentari fundamental,parlamentari fuerz,parlamentari formul,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari federal,parlamentari general,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,electoral distint,electoral discurs,electoral dir,electoral diput,electoral dij,electoral dig,electoral depend,electoral dificil,electoral dich,electoral dic,electoral determin,electoral despues,electoral desarroll,ñor diput,parec suficient,recuper lleg,afect gent,dich cos,cambi pid,vari vec
2013-44,vot emit,congel pension,administr public,izquierd plural,cost sistem,parlamentari form,parlamentari firm,parlamentari final,parlamentari fin,parlamentari fij,parlamentari federal,abarqu tod,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,parlamentari europe,parlamentari estudi,consumidor relacion,sigl xxi,agenci tributari,disposicion adicional,ciudadan derech,pact toled,dobl imposicion,reform profund,van ir,educ present,econom europe,dej habl,acept rechaz,expedient sancion,cort general,ayud desarroll,carg trabaj,hac asi,diput alcald,deb conclu
2013-46,vot emit,sig siend,grand cifr,administr justici,emple public,presupuest ministeri,asunt exterior,alta veloc,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari entonc,parlamentari entrar,parlamentari esper,parlamentari evident,parlamentari escuch,parlamentari esfuerz,parlamentari estudi,parlamentari estim,oficial desarroll,gast public,puest trabaj,baj tas,sal crisis,polit fiscal,pas españ,ayud oficial,polit ambiental,planteamient hac,present enmiend,deud public,propi propi,seccion educ,poc recurs,reform laboral,pact toled,autonom ayunt,presupuest present,enmiend correg
2013-47,vot emit,program erasmus,administr public,progres democraci,derech fundamental,tom decision,parlamentari expres,parlamentari explic,parlamentari exist,parlamentari except,parlamentari excepcion,parlamentari evident,abarqu tod,parlamentari europe,parlamentari estudi,parlamentari estim,parlamentari establec,parlamentari esper,parlamentari especial,parlamentari esfuerz,fuerz cuerp,apoy empres,factur electron,luch violenci,rest años,cuerp segur,emple recort,compromis adquir,mujer denunci,ningun respons,sub tas,enmiend total,realid montor,quier garantiz,conflict interes,tasaz copag,hab sid,derech libertad,servici fundamental,comision europe
